kickoff_hkt,hours_since_kickoff,league,home,away,unsettled_markets,stages_missing_hdc,stages_missing_hil,hdc_line,hil_line,fixture
2026-08-29 22:00,62.5,苏超,基马诺克,邓迪联,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.0,3002056
2026-08-29 22:00,62.5,苏超,哈茨,圣约翰斯通,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,3002055
2026-08-29 22:00,62.5,苏超,凯尔特人,福尔柯克,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,3.25,3002053
2026-08-29 22:00,62.5,拉脱超,图库姆斯,叶尔加瓦,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,2940738
2026-08-29 22:00,62.5,爱沙甲,库雷撒勒,派尔努瓦普斯,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.0,2931431
2026-08-29 22:00,62.5,冰岛甲,雷克尼,嘉德维克,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,3.25,2931295
2026-08-29 22:00,62.5,冰岛甲,格林达维克,HK科帕沃格,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.75,2931294
2026-08-29 22:00,62.5,冰岛甲,阿费查尔丁,维斯特瑞,"HDC,HIL","T-30,T-5","T-30,T-5",-2.25,3.75,2931293
2026-08-29 22:00,62.5,芬甲,EIF埃克纳斯,吉普,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.5,2921925
2026-08-29 22:00,62.5,瑞典乙北,斯托克松德,FC阿尔兰达,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,3.75,2920122
2026-08-29 22:00,62.5,瑞典乙北,贾法拉,阿西里斯卡,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,3.0,2920121
2026-08-29 22:00,62.5,瑞典乙北,耶夫勒,卡尔斯塔德,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.25,2920119
2026-08-29 22:00,62.5,瑞典乙南,特瓦克斯,斯柯维德,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,2919883
2026-08-29 22:00,62.5,瑞典乙南,罗森加德,特罗尔海坦,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.0,2919881
2026-08-29 22:00,62.5,瑞典乙南,克里斯堤斯塔,阿特维达堡,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,3.0,2919878
2026-08-29 22:15,62.25,卡塔尔联,杜海勒(中),阿拉比SC,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.75,3037789
2026-08-29 22:30,62.0,德丙,霍芬海姆业馀队,雷根斯堡,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,3.25,3026019
2026-08-29 22:30,62.0,葡超,阿罗卡,马里迪莫,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3023460
2026-08-29 22:30,62.0,葡超,艾华卡,圣克拉拉,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3023459
2026-08-29 22:30,62.0,俄超,克拉斯诺达尔,罗斯托夫,"HDC,HIL",T-5,"T-30,T-5",-0.75,2.5,3012278
2026-08-29 22:30,62.0,荷乙,格拉夫夏普,阿尔梅勒城,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.5,2996441
2026-08-29 22:30,62.0,荷甲,SBV精英,鹿特丹斯巴达,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,2996126
2026-08-29 22:30,62.0,白俄超,布列斯特迪纳摩,迪尼普罗加切夫,"HDC,HIL",T-5,"T-30,T-5",0.25,2.25,2948582
2026-08-29 23:00,61.5,西女超,伊巴女足,西班牙人女足,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.0,3057157
2026-08-29 23:00,61.5,捷乙,普日布拉姆,卡尔维纳,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.75,3040103
2026-08-29 23:00,61.5,捷甲,帕尔杜比斯,阿蒂斯布尔诺,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3039868
2026-08-29 23:00,61.5,捷甲,布尔诺,兹林,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,3039867
2026-08-29 23:00,61.5,捷甲,波希米亚1905,博雷斯拉夫,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,3039866
2026-08-29 23:00,61.5,西协甲,UD欧云斯,邦弗拉甸拿,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3014488
2026-08-29 23:00,61.5,西乙,萨瓦德尔,阿尔梅里亚,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3014052
2026-08-29 23:00,61.5,西甲,莱万特,皇家贝蒂斯,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.5,3013666
2026-08-29 23:00,61.5,乌克超,顿涅茨克矿工,普莱西亚,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,3012498
2026-08-29 23:00,61.5,匈甲,汉维特,萨拉格斯基,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.75,3011396
2026-08-29 23:00,61.5,奥甲,格拉茨AK,沃尔夫斯伯格,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3010625
2026-08-29 23:00,61.5,哈萨克超,奥达巴斯,克孜勒扎尔,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.0,2953354
2026-08-29 23:00,61.5,哈萨克超,卡萨尔,奥肯咸特普斯,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,2953352
2026-08-29 23:00,61.5,瑞典甲,北欧联FC,北雪平,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.75,2914675
2026-08-29 23:15,61.25,法甲,斯特拉斯堡,朗斯,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,3.0,2995324
2026-08-29 23:30,61.0,捷乙,哈纳卡,普罗斯捷约夫,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,3040104
2026-08-29 23:30,61.0,奥乙,弗洛里茨多夫,瓦克蒂罗尔,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3017892
2026-08-29 23:30,61.0,罗甲,阿格斯,圣格奥尔基塞普西,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3010405
2026-08-29 23:30,61.0,斯亚甲,雷都米结,卢布尔雅那奥林匹亚,"HDC,HIL",T-30,"T-30,T-5",,2.5,3005776
2026-08-29 23:30,61.0,波兰超,克拉科夫,KS莫摩斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.0,3003131
2026-08-29 23:30,61.0,瑞典超,哈尔姆斯塔德,卡尔马,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.75,2912257
2026-08-30 00:00,60.5,爱女联,斯莱戈流浪女足,沃特福德联队女足,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.0,3070054
2026-08-30 00:00,60.5,爱女联,戈尔韦女足,科克城女足,"HDC,HIL","T-30,T-5","T-30,T-5",-2.5,3.25,3070052
2026-08-30 00:00,60.5,巴林超,阿尔里法,伊迪法克,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,3.0,3069309
2026-08-30 00:00,60.5,巴林超,艾阿利,麦纳麦,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3069308
2026-08-30 00:00,60.5,葡杯,华森,泰罗芬斯,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3058915
2026-08-30 00:00,60.5,意丙,索伦托卡西奥,克罗托内,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3051280
2026-08-30 00:00,60.5,意丙,萨沃亚,卡塞塔纳,"HDC,HIL","T-30,T-5",T-5,0.25,2.5,3051278
2026-08-30 00:00,60.5,意丙,福贾,萨勒尼塔纳,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3051275
2026-08-30 00:00,60.5,意丙,托里斯,萨比尼迪特斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3050899
2026-08-30 00:00,60.5,意丙,拉维纳,拉蒂那,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3050897
2026-08-30 00:00,60.5,意丙,AS奥斯提亚马尔,格罗瑟托,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3050894
2026-08-30 00:00,60.5,塞浦甲,AEK拉纳卡,希腊人竞技,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3044374
2026-08-30 00:00,60.5,捷乙,特里内茨,奥斯泰华B队,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3040106
2026-08-30 00:00,60.5,捷乙,塔波斯科,乌斯季,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.75,3040105
2026-08-30 00:00,60.5,土甲,开塞利体育,布尔萨体育,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3030119
2026-08-30 00:00,60.5,土甲,伊斯坦堡士邦,卡拉古拉克,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.5,3030118
2026-08-30 00:00,60.5,土超,科尼亚体育,科贾埃利体育,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.0,3026713
2026-08-30 00:00,60.5,斯伐超,特伦辛,鲁森比洛克,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,3003423
2026-08-30 00:00,60.5,斯伐超,波德布雷佐瓦,FK柯西斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.25,3003420
2026-08-30 00:00,60.5,瑞士超,塞尔维特,卢塞恩,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.0,3000798
2026-08-30 00:00,60.5,瑞士超,洛桑,苏黎世,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.75,3000797
2026-08-30 00:00,60.5,拉脱超,奥达里加,超级星,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.75,2940736
2026-08-30 00:00,60.5,冰岛甲,胡萨维克,IR雷克雅未克,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.25,2931296
2026-08-30 00:05,60.42,沙特联,拉斯永恒,吉达国民,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,2.5,3046961
2026-08-30 00:15,60.25,阿塞超,FK萨法,穆格汗,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3041544
2026-08-30 00:15,60.25,比甲,科特赖克,沙勒罗瓦,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.5,3003549
2026-08-30 00:30,60.0,阿联酋超,艾因,迪拜胜利,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.0,3057135
2026-08-30 00:30,60.0,卡塔尔联,艾沙哈尼亚,赛利亚,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.75,3037790
2026-08-30 00:30,60.0,希腊超,维洛斯NFC,伊拉克里斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3036418
2026-08-30 00:30,60.0,阿尔巴超,艾巴辛尼,维拉斯尼亚,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3032786
2026-08-30 00:30,60.0,马耳甲,哈姆伦斯巴达,弗洛里亚纳,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3021607
2026-08-30 00:30,60.0,德甲,多特蒙德,汉堡,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.25,3018788
2026-08-30 00:30,60.0,奥乙,奥地利维也纳青年队,布雷根茨,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3017890
2026-08-30 00:30,60.0,西协甲,亚勒那斯,费罗尔竞技,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3014484
2026-08-30 00:30,60.0,英超,托特纳姆热刺,纽卡斯尔联,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,3003868
2026-08-30 00:30,60.0,苏甲,罗斯郡,东基尔布莱德,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.0,3002436
2026-08-30 00:30,60.0,克亚甲,依斯特拉,萨格勒布迪纳摩,"HDC,HIL","T-30,T-5","T-30,T-5",1.5,3.25,2997513
2026-08-30 00:30,60.0,意甲,萨索洛,都灵,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,2993774
2026-08-30 00:30,60.0,意甲,蒙扎,乌迪内斯,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,2993772
2026-08-30 00:30,60.0,意甲,佛罗伦萨,弗洛西诺尼,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,2993768
2026-08-30 00:30,60.0,白俄超,利文哥特奴,斯拉维亚莫兹里,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,2948584
2026-08-30 00:30,60.0,智利乙,圣菲利浦联,圣塔克鲁兹,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,2926303
2026-08-30 00:45,59.75,荷甲,阿尔克马尔,前进之鹰,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.5,2996127
2026-08-30 00:55,59.58,乌拉甲秋,波士顿河,塞路,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.0,3069849
2026-08-30 01:00,59.5,乌拉甲秋,尤文提度,马尔多纳多,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3069848
2026-08-30 01:00,59.5,塞浦甲,艾里斯利马斯素尔,阿波罗利马索尔,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3044377
2026-08-30 01:00,59.5,意乙,桑普多利亚,史泰比亚,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3040724
2026-08-30 01:00,59.5,意乙,恩特拉,切塞纳,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3040720
2026-08-30 01:00,59.5,葡超,维塞乌,波尔图,"HDC,HIL","T-30,T-5","T-30,T-5",1.5,2.5,3023458
2026-08-30 01:00,59.5,西乙,莱加内斯,埃登斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3014050
2026-08-30 01:00,59.5,西乙,阿尔巴塞特,皇家奥维耶多,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3014044
2026-08-30 01:00,59.5,西甲,皇家社会,西班牙人,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.75,3013670
2026-08-30 01:00,59.5,俄超,莫斯科火车头,莫斯科迪纳摩,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.75,3012279
2026-08-30 01:00,59.5,俄超,格罗兹尼特里克,苏维埃之翼,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,3012275
2026-08-30 01:00,59.5,以超,布奈萨克宁哈普尔,马卡比迪克瓦,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3001595
2026-08-30 01:00,59.5,以超,基尔史莫纳夏普尔,伊罗尼太巴列,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3001593
2026-08-30 01:00,59.5,以超,拉马甘夏普尔,贝尔谢巴夏普尔,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,2.75,3001592
2026-08-30 01:00,59.5,以超,迪克瓦夏普尔,哈浦尔耶路撒冷,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3001591
2026-08-30 01:00,59.5,塞尔超,泽伦斯尼卡潘切沃,苏杜利察,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,2998946
2026-08-30 01:00,59.5,冰岛超,韦斯特曼纳埃亚尔,托尔,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.25,2924638
2026-08-30 01:15,59.25,西协甲,瑞欧马加达宏达,比利亚雷亚尔B队,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3014871
2026-08-30 01:15,59.25,西协甲,韦斯卡,圣特安德雷,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.25,3014870
2026-08-30 01:15,59.25,西协甲,艾基史拉斯,卡塔赫纳,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3014865
2026-08-30 01:15,59.25,西协甲,萨莫拉,毕尔巴鄂竞技B队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3014493
2026-08-30 01:15,59.25,西协甲,梅里达AD,拉科鲁尼亚B队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3014487
2026-08-30 01:30,59.0,匈甲,乌比斯迪,华萨斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,3011394
2026-08-30 01:30,59.0,奥甲,LASK林茨,阿尔塔奇,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.0,3010626
2026-08-30 01:30,59.0,以超,比达耶路撒冷,尼坦耶马卡比,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.25,3001589
2026-08-30 01:45,58.75,阿甲,利斯特雷,萨斯菲尔德,"HDC,HIL","T-30,T-5","T-30,T-5",0,1.75,2962598
2026-08-30 02:00,58.5,沙特联,哈萨征服,吉达联合,"HDC,HIL",T-30,"T-30,T-5",,3.25,3046963
2026-08-30 02:00,58.5,沙特联,达曼协作,迪雷禾,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,3.0,3046962
2026-08-30 02:00,58.5,捷甲,俄斯特拉发,奥洛穆茨,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3039870
2026-08-30 02:00,58.5,墨西甲春,海德尔格,帕蒂特兰德莫雷洛斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,3024426
2026-08-30 02:00,58.5,秘鲁甲秋,洛斯香卡斯,胡安巴勃罗二世,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3010010
2026-08-30 02:00,58.5,比乙,艾斯登,布鲁日B队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,3005375
2026-08-30 02:00,58.5,法乙,甘冈,南特,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,2997702
2026-08-30 02:00,58.5,厄瓜甲,山谷独立,基多天主大学,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.75,2937900
2026-08-30 02:00,58.5,阿乙,科勒加勒斯,迈普,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,2916634
2026-08-30 02:15,58.25,斯亚甲,布拉沃佩利根,慕拉,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,3005772
2026-08-30 02:15,58.25,波兰超,卢宾扎格勒比,什切青,"HDC,HIL","T-30,T-5",T-5,0.25,2.5,3003133
2026-08-30 02:15,58.25,保甲,普罗夫迪夫博特夫,索非亚列夫斯基,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,2.5,2998465
2026-08-30 02:30,58.0,希腊超,帕纳多里高斯,卡拉玛达,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3036417
2026-08-30 02:30,58.0,土甲,马兰迪BB,贝拉迪亚士邦,"HDC,HIL",T-5,"T-30,T-5",-1.0,2.5,3030122
2026-08-30 02:30,58.0,土甲,贝特曼,锡瓦斯体育,"HDC,HIL",T-30,"T-30,T-5",,2.5,3030116
2026-08-30 02:30,58.0,土超,加济安泰普大都会,里泽体育,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.5,3026711
2026-08-30 02:30,58.0,土超,加拉塔萨雷,哥兹塔比,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,3.5,3026710
2026-08-30 02:30,58.0,德乙,纽伦堡,比勒菲尔德,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,3019117
2026-08-30 02:30,58.0,罗甲,胡内多阿拉,布加勒斯特迪纳摩,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3010402
2026-08-30 02:30,58.0,斯伐超,拜斯迪卡,科马尔诺,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3003419
2026-08-30 02:30,58.0,瑞士超,年轻人,巴塞尔,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.75,3000799
2026-08-30 02:45,57.75,比甲,色格拉布鲁日,洛默尔,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.5,3003551
2026-08-30 02:45,57.75,比甲,旧海弗莱鲁汶,标准列日,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3003550
2026-08-30 02:45,57.75,法甲,里昂,勒阿弗尔,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,2.75,2995320
2026-08-30 02:45,57.75,法甲,洛里昂,特鲁瓦,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,2995319
2026-08-30 02:45,57.75,法甲,布雷斯特,图卢兹,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,2995318
2026-08-30 02:45,57.75,法甲,欧塞尔,昂热,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,2995317
2026-08-30 02:45,57.75,意甲,尤文图斯,帕尔马,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,2.75,2993769
2026-08-30 03:00,57.5,巴拉甲秋,泰里尼登斯,五月二日体育会,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3067096
2026-08-30 03:00,57.5,玻利杯,圣荷西德奥罗,奥鲁罗,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.5,3061630
2026-08-30 03:00,57.5,葡杯,费雷拉,化夫,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3058907
2026-08-30 03:00,57.5,西女超,马德里CFF女足,格拉那达女足,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3057158
2026-08-30 03:00,57.5,意丙,摩诺波利,卡塔尼亚,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.0,3051277
2026-08-30 03:00,57.5,意丙,国际米兰U23,阿尔塔穆拉,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3051276
2026-08-30 03:00,57.5,意丙,科森扎,波坦察,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3051274
2026-08-30 03:00,57.5,意丙,斯佩齐亚,坎伯巴索,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3050898
2026-08-30 03:00,57.5,意丙,皮内托,利沃诺,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.0,3050896
2026-08-30 03:00,57.5,意丙,福尔利,佩斯卡拉,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.5,3050892
2026-08-30 03:00,57.5,意乙,帕多瓦,维罗纳,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3040722
2026-08-30 03:00,57.5,意乙,阿维利诺,维琴察,"HDC,HIL",T-30,"T-30,T-5",,2.25,3040717
2026-08-30 03:00,57.5,意乙,阿斯科利,凯勒雷斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3040716
2026-08-30 03:00,57.5,马耳甲,巴尔灿,格兹拉联,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3021605
2026-08-30 03:00,57.5,哥伦乙秋,索阿查,帕特里奥坦斯,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3012175
2026-08-30 03:00,57.5,塞尔超,瑞德尼基,拉尼奇1923,"HDC,HIL","T-30,T-5",T-5,0,2.25,2998945
2026-08-30 03:00,57.5,塞尔超,诺维帕扎尔,马瑟瓦沙巴,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,2998943
2026-08-30 03:00,57.5,塞尔超,古拉瑞奇,伏伊伏丁那,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,2.75,2998941
2026-08-30 03:00,57.5,克亚甲,瓦拉日丁,鲁达士,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,3.0,2997516
2026-08-30 03:00,57.5,荷甲,兹沃勒,奈梅亨,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,3.5,2996128
2026-08-30 03:00,57.5,智利乙,圣地亚哥漫游者,马加拉内斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.75,2926304
2026-08-30 03:00,57.5,阿乙,博利瓦尔,贝尔格拉诺防卫队,"HDC,HIL","T-30,T-5","T-30,T-5",0,1.75,2916633
2026-08-30 03:00,57.5,阿乙,拉费尔拿,特里斯顿,"HDC,HIL","T-30,T-5","T-30,T-5",0,1.5,2916630
2026-08-30 03:30,57.0,葡甲,杜连斯,维泽拉,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3023772
2026-08-30 03:30,57.0,西协甲,赫库斯,穆尔西亚,"HDC,HIL",T-30,"T-30,T-5",,2.0,3014869
2026-08-30 03:30,57.0,西乙,赫罗纳,拉斯帕尔马斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,3014049
2026-08-30 03:30,57.0,西甲,塞维利亚,马德里竞技,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.25,3013671
2026-08-30 03:30,57.0,阿乙,米德兰,新芝加哥,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.0,2916640
2026-08-30 03:55,56.58,乌拉甲秋,防卫者体育,图尔克,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3069850
2026-08-30 04:00,56.5,哥斯乙,科罗纳多,摩拉维亚足球,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3071824
2026-08-30 04:00,56.5,秘鲁甲秋,体育生队,水晶竞技队,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3010013
2026-08-30 04:00,56.5,阿甲,罗萨里奥中央,拉普拉塔体操,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.25,2962604
2026-08-30 04:00,56.5,巴丙,塞卡西亚斯,国际里梅拉,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,1.75,2949410
2026-08-30 04:00,56.5,巴丙,帕桑度,马林加,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,2949409
2026-08-30 04:00,56.5,巴丙,伊塔拜亚纳,博塔福格PB,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,2949408
2026-08-30 04:00,56.5,巴丙,巴西瓜拉尼,普拉斯哥野,"HDC,HIL",T-5,"T-30,T-5",-1.5,2.5,2949407
2026-08-30 04:00,56.5,巴丙,弗罗勒斯塔,伊图诺,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,1.75,2949406
2026-08-30 04:00,56.5,巴丙,费古埃伦斯,马拉尼昂,"HDC,HIL",T-30,"T-30,T-5",,2.25,2949405
2026-08-30 04:00,56.5,巴丙,费罗维里亚,康菲加,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,2.25,2949404
2026-08-30 04:00,56.5,巴丙,巴拉FC,沃尔特雷东达,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.0,2949403
2026-08-30 04:00,56.5,巴丙,安纳波利斯,圣十字,"HDC,HIL",T-30,"T-30,T-5",,2.0,2949402
2026-08-30 04:00,56.5,巴丙,亚马逊FC,派瑞加RS,HIL,,"T-30,T-5",,2.0,2949401
2026-08-30 04:30,56.0,厄瓜乙降,瓜拉塞奥,国家报队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,3071699
2026-08-30 04:30,56.0,哥伦乙秋,卡利竞技,波哥塔,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3012173
2026-08-30 04:30,56.0,哥伦乙秋,皇家桑坦德,哥杜雷亚,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3012169
2026-08-30 04:30,56.0,秘鲁甲秋,卡哈马卡,秘鲁体育大学,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3010012
2026-08-30 04:30,56.0,美职业,西雅图海湾人,芝加哥火焰,"HDC,HIL",T-30,"T-30,T-5",,3.0,2908728
2026-08-30 05:00,55.5,美冠联,匹兹堡猎犬河队,坦帕湾,"HDC,HIL",T-5,"T-30,T-5",0.25,2.25,2942592
